config_name,seed,steps_to_target,target_reached,sigma_mean,sigma_std,adaptive_process_noise,adaptive_measurement_noise,signal_max,method
Coupled EKF,369,593,True,0.5942815071458826,0.26849020331549706,True,False,35,Coupled EKF
Adaptive EKF,320,445743,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,369,6027,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,368,9380,True,0.706853481193663,0.2939598341583422,True,False,35,Coupled EKF
Adaptive EKF,370,2652,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,371,1626,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,368,15987,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,371,6293,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,372,1077,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,363,53267,True,0.8282323011865461,0.22696164568937227,True,False,35,Coupled EKF
Adaptive EKF,372,2050,True,1.0,0.0,False,True,35,Adaptive EKF
Adaptive EKF,319,492202,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,353,135047,True,0.9694759016559209,0.11730363027072893,True,False,35,Coupled EKF
Coupled EKF,364,63199,True,0.9326409656863962,0.16362354185772346,True,False,35,Coupled EKF
Coupled EKF,373,30907,True,0.9063298943820477,0.1920674547377108,True,False,35,Coupled EKF
Coupled EKF,374,1076,True,0.5708560931261134,0.30507843035508614,True,False,35,Coupled EKF
Adaptive EKF,373,24866,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,375,1207,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,374,2387,True,1.0,0.0,False,True,35,Adaptive EKF
Adaptive EKF,375,1191,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,358,135699,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,376,2496,True,0.6478320078998872,0.24764755102470326,True,False,35,Coupled EKF
Adaptive EKF,376,1562,True,1.0,0.0,False,True,35,Adaptive EKF
Adaptive EKF,369,77089,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,377,884,True,0.7111030849351185,0.2567181388767766,True,False,35,Coupled EKF
Adaptive EKF,377,1024,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,378,1107,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,378,1382,True,0.4406209594784953,0.2919576543918781,True,False,35,Coupled EKF
Adaptive EKF,378,1571,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,370,74741,True,0.9544231961365552,0.13160542610825857,True,False,35,Coupled EKF
Standard EKF,379,2641,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,379,2065,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,379,4394,True,0.5363500351265345,0.2591465798158086,True,False,35,Coupled EKF
Standard EKF,377,17580,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,380,4245,True,0.38307835841827387,0.19740347902763955,True,False,35,Coupled EKF
Adaptive EKF,380,1434,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,381,3739,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,381,13031,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,371,101658,True,0.9109799359394026,0.19177497450878211,True,False,35,Coupled EKF
Coupled EKF,382,1343,True,0.4282322344468687,0.2982906368826051,True,False,35,Coupled EKF
Adaptive EKF,382,3230,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,383,1307,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,383,1832,True,0.4591836871291779,0.2414748341633726,True,False,35,Coupled EKF
Adaptive EKF,383,2380,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,372,102064,True,0.9182406863959389,0.1730118536304538,True,False,35,Coupled EKF
Coupled EKF,384,6948,True,0.5961416550453159,0.29533325217543765,True,False,35,Coupled EKF
Adaptive EKF,384,926,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,370,149812,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,385,1281,True,0.5815841772166591,0.2535826265554923,True,False,35,Coupled EKF
Standard EKF,384,32688,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,386,1011,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,385,9526,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,386,1192,True,0.468330145064742,0.24949231209926906,True,False,35,Coupled EKF
Standard EKF,387,1565,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,387,4393,True,0.5194362667409923,0.3216268965524304,True,False,35,Coupled EKF
Adaptive EKF,387,3771,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,382,68058,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,386,21036,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,388,11006,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,388,2642,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,389,4142,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,389,11781,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,374,154470,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,390,1955,True,0.5442066149064997,0.2900774843412675,True,False,35,Coupled EKF
Standard EKF,385,93004,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,391,772,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,391,670,True,0.723200258761262,0.2993768583006403,True,False,35,Coupled EKF
Adaptive EKF,391,686,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,392,1278,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,392,983,True,0.43056400753931257,0.24008693145656526,True,False,35,Coupled EKF
Adaptive EKF,392,1666,True,1.0,0.0,False,True,35,Adaptive EKF
Adaptive EKF,349,381857,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,393,9309,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,393,5406,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,381,143714,True,0.9296755026894736,0.16868887789059878,True,False,35,Coupled EKF
Standard EKF,376,193639,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,380,172864,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,390,68251,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,373,241507,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,395,1050,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,396,1632,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,396,978,True,0.6115378676188145,0.28812514972743325,True,False,35,Coupled EKF
Adaptive EKF,396,2680,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,333,610845,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,389,105993,True,0.9275302437743167,0.18894199302118642,True,False,35,Coupled EKF
Adaptive EKF,397,1899,True,1.0,0.0,False,True,35,Adaptive EKF
Adaptive EKF,394,43633,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,393,64367,True,0.9368413111970151,0.15387831391608514,True,False,35,Coupled EKF
Standard EKF,394,56392,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,398,1834,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,399,758,True,0.5364906845480584,0.296477200959214,True,False,35,Coupled EKF
Adaptive EKF,399,1440,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,400,2053,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,395,47208,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,400,23762,True,0.9171722531302635,0.18351567463013743,True,False,35,Coupled EKF
Standard EKF,397,63202,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,401,1870,True,0.3984260612611898,0.2207185049665815,True,False,35,Coupled EKF
Adaptive EKF,390,145026,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,395,79656,True,0.9319437901542896,0.15950715911453958,True,False,35,Coupled EKF
Adaptive EKF,401,4580,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,402,1457,True,0.6070579007591707,0.28377582985449934,True,False,35,Coupled EKF
Standard EKF,398,56327,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,403,1054,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,402,1632,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,404,1375,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,403,1952,True,0.588297558399564,0.3112028801458332,True,False,35,Coupled EKF
Coupled EKF,404,926,True,0.6215314058941741,0.28665147577268274,True,False,35,Coupled EKF
Adaptive EKF,404,833,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,405,1115,True,0.6387938251273592,0.31182706618363215,True,False,35,Coupled EKF
Coupled EKF,398,51893,True,0.8322825519034355,0.2346278034707034,True,False,35,Coupled EKF
Adaptive EKF,405,872,True,1.0,0.0,False,True,35,Adaptive EKF
Adaptive EKF,403,6421,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,388,167386,True,0.9459823793753223,0.15432526608701003,True,False,35,Coupled EKF
Coupled EKF,406,3135,True,0.5577967303487458,0.25007125197381236,True,False,35,Coupled EKF
Adaptive EKF,406,2634,True,1.0,0.0,False,True,35,Adaptive EKF
Adaptive EKF,407,2802,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,407,5744,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,408,845,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,408,825,True,0.5082671418697499,0.24685293873583727,True,False,35,Coupled EKF
Adaptive EKF,408,564,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,409,647,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,409,1901,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,394,111464,True,0.9701709050151213,0.1154825838407609,True,False,35,Coupled EKF
Coupled EKF,407,15641,True,0.8662884453213991,0.21995179186543656,True,False,35,Coupled EKF
Adaptive EKF,410,1278,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,411,2158,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,411,2309,True,0.7141229802702113,0.2969631782056627,True,False,35,Coupled EKF
Adaptive EKF,411,2814,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,412,3626,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,412,1261,True,0.5484014237056297,0.30009841764937795,True,False,35,Coupled EKF
Adaptive EKF,412,1586,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,413,1367,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,410,23200,True,0.8542906578156287,0.23021222249328482,True,False,35,Coupled EKF
Coupled EKF,413,1396,True,0.6170050431502159,0.3204993073265604,True,False,35,Coupled EKF
Coupled EKF,397,100552,True,0.9372052557384936,0.1603850262722124,True,False,35,Coupled EKF
Standard EKF,405,47513,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,414,2463,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,410,39614,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,415,1628,True,0.42363164501609013,0.26323252743408354,True,False,35,Coupled EKF
Standard EKF,415,18209,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,414,27000,True,0.7467133482468417,0.25137795273619107,True,False,35,Coupled EKF
Standard EKF,399,123373,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,406,73925,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,413,40881,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,375,362507,True,0.9735336418554954,0.10806167751114351,True,False,35,Coupled EKF
Adaptive EKF,417,920,True,1.0,0.0,False,True,35,Adaptive EKF
Adaptive EKF,416,23761,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,418,1098,True,0.60702260434375,0.2655966870290936,True,False,35,Coupled EKF
Adaptive EKF,418,1609,True,1.0,0.0,False,True,35,Adaptive EKF
Adaptive EKF,400,139138,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,417,21785,True,0.8452346754791428,0.24273708158821916,True,False,35,Coupled EKF
Adaptive EKF,419,1271,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,420,1538,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,420,2246,True,0.520903964877444,0.298516671100775,True,False,35,Coupled EKF
Standard EKF,419,13471,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,420,4078,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,402,118215,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,421,2144,True,0.6768915932495704,0.28215372381670795,True,False,35,Coupled EKF
Adaptive EKF,421,2233,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,422,1496,True,0.49686550842855204,0.3094237940233379,True,False,35,Coupled EKF
Adaptive EKF,422,2358,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,423,1961,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,423,1642,True,0.7060139021858766,0.29895406225084054,True,False,35,Coupled EKF
Adaptive EKF,423,2982,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,421,22572,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,418,42284,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,424,7300,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,424,906,True,0.6545124737839321,0.28376125193190394,True,False,35,Coupled EKF
Adaptive EKF,424,1705,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,425,2135,True,0.5490837416797534,0.24984677484965245,True,False,35,Coupled EKF
Standard EKF,425,4954,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,425,4841,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,426,2808,True,0.6672667702135833,0.22352812371487787,True,False,35,Coupled EKF
Coupled EKF,409,124329,True,0.9424506610847883,0.15493750566517714,True,False,35,Coupled EKF
Adaptive EKF,426,2197,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,426,6462,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,419,42791,True,0.9120554067480938,0.16759424121082184,True,False,35,Coupled EKF
Coupled EKF,428,11047,True,0.7812883007125124,0.22609924352524408,True,False,35,Coupled EKF
Standard EKF,428,25114,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,427,25155,True,0.7989597092747439,0.2731556545816486,True,False,35,Coupled EKF
Standard EKF,429,970,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,401,185145,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,429,1110,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,430,4122,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,430,7557,True,0.6860644341522643,0.24730084013093612,True,False,35,Coupled EKF
Adaptive EKF,430,6836,True,1.0,0.0,False,True,35,Adaptive EKF
Adaptive EKF,428,25587,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,431,2469,True,0.7637693413657253,0.2449549903996244,True,False,35,Coupled EKF
Standard EKF,414,144667,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,431,3908,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,432,1501,True,0.5655809350096456,0.2765087787177454,True,False,35,Coupled EKF
Standard EKF,433,979,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,432,2380,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,433,918,True,0.6966509086633822,0.2806503733243211,True,False,35,Coupled EKF
Adaptive EKF,433,1042,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,429,29208,True,0.796745232779905,0.25268786920950786,True,False,35,Coupled EKF
Adaptive EKF,434,845,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,416,131757,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,434,13292,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,435,1225,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,427,64947,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,436,1572,True,0.5898113052074899,0.3267959972479701,True,False,35,Coupled EKF
Adaptive EKF,436,3036,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,431,33110,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,435,11808,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,437,955,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,437,1259,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,437,2585,True,0.40097652683144075,0.24544832451008639,True,False,35,Coupled EKF
Coupled EKF,438,2212,True,0.5782356769180768,0.27834151577765176,True,False,35,Coupled EKF
Adaptive EKF,438,2027,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,435,15546,True,0.9156415805542125,0.2016026660711661,True,False,35,Coupled EKF
Coupled EKF,439,21955,True,0.7499051291705123,0.2648924383085595,True,False,35,Coupled EKF
Standard EKF,440,1191,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,438,28813,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,440,1039,True,0.6432449527032447,0.2817491906643945,True,False,35,Coupled EKF
Adaptive EKF,439,25782,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,441,3228,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,441,1162,True,0.4296849556110533,0.2694997148493111,True,False,35,Coupled EKF
Adaptive EKF,441,1285,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,442,1521,True,0.4127619499883781,0.266101839589481,True,False,35,Coupled EKF
Adaptive EKF,442,1052,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,442,2900,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,440,10606,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,443,3663,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,443,1454,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,432,88838,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,444,2400,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,422,162692,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,445,4589,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,445,1528,True,0.5810683257633674,0.29636540022013697,True,False,35,Coupled EKF
Adaptive EKF,445,2103,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,443,32637,True,0.9233187298083069,0.18776252596158943,True,False,35,Coupled EKF
Standard EKF,446,1990,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,446,1438,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,417,213773,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,446,3470,True,0.6116447016938883,0.272047839144362,True,False,35,Coupled EKF
Coupled EKF,447,2114,True,0.5009792311160455,0.27832960974458365,True,False,35,Coupled EKF
Adaptive EKF,447,2048,True,1.0,0.0,False,True,35,Adaptive EKF
Adaptive EKF,448,5238,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,447,12320,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,444,42337,True,0.9118678784419719,0.1691342353643464,True,False,35,Coupled EKF
Coupled EKF,448,10398,True,0.5445664623554324,0.24007911829853967,True,False,35,Coupled EKF
Adaptive EKF,449,1174,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,450,2201,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,450,1355,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,439,87789,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,451,922,True,0.5844466769032933,0.29774188860266004,True,False,35,Coupled EKF
Standard EKF,451,3788,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,451,2077,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,434,112152,True,0.9435076448615198,0.14288341719011288,True,False,35,Coupled EKF
Coupled EKF,449,10861,True,0.7107711047629546,0.24358690191219548,True,False,35,Coupled EKF
Coupled EKF,452,1588,True,0.5548362170075685,0.2572320677927847,True,False,35,Coupled EKF
Standard EKF,444,56094,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,453,1190,True,0.48258793310201203,0.2947594420549763,True,False,35,Coupled EKF
Adaptive EKF,453,1672,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,454,677,True,0.526301718925783,0.27755739882905195,True,False,35,Coupled EKF
Adaptive EKF,454,3074,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,449,22999,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,455,841,True,0.6247463611396548,0.25995077237843794,True,False,35,Coupled EKF
Standard EKF,454,10482,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,448,35433,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,456,1959,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,452,16964,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,457,1473,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,456,2392,True,1.0,0.0,False,True,35,Adaptive EKF
Adaptive EKF,455,7502,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,456,4295,True,0.4941256355662097,0.28047133969211635,True,False,35,Coupled EKF
Adaptive EKF,457,1516,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,457,2804,True,0.6727656374093265,0.2771545204631751,True,False,35,Coupled EKF
Standard EKF,458,2916,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,459,1087,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,458,3070,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,459,1086,True,0.5777033014374067,0.2749772035053239,True,False,35,Coupled EKF
Standard EKF,460,1468,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,460,3105,True,0.522434664284533,0.2571423477680158,True,False,35,Coupled EKF
Adaptive EKF,459,4088,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,452,28971,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,461,1172,True,0.3529015759415971,0.21015334571006583,True,False,35,Coupled EKF
Adaptive EKF,461,1001,True,1.0,0.0,False,True,35,Adaptive EKF
Adaptive EKF,460,10185,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,462,7741,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,462,2357,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,453,35605,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,463,1244,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,463,3595,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,464,6726,True,0.456180098873735,0.23239129863769303,True,False,35,Coupled EKF
Adaptive EKF,415,293736,True,1.0,0.0,False,True,35,Adaptive EKF
Adaptive EKF,464,1082,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,465,1229,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,465,1191,True,0.49205735031369874,0.300914304987923,True,False,35,Coupled EKF
Adaptive EKF,465,2175,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,466,2089,True,0.5582805180058086,0.2544005586392804,True,False,35,Coupled EKF
Adaptive EKF,466,1255,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,464,17097,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,467,1871,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,467,2366,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,468,2280,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,466,24917,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,463,38737,True,0.8229264626627099,0.24982184647937813,True,False,35,Coupled EKF
Adaptive EKF,468,2703,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,469,1580,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,469,1918,True,0.5576768583719025,0.3087496916527708,True,False,35,Coupled EKF
Adaptive EKF,469,3786,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,458,59626,True,0.9255129105466153,0.15357887960804187,True,False,35,Coupled EKF
Coupled EKF,462,49634,True,0.9374725904930936,0.1677975320740229,True,False,35,Coupled EKF
Coupled EKF,416,304409,True,0.9817626654294133,0.07997487477813844,True,False,35,Coupled EKF
Adaptive EKF,470,1837,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,471,1064,True,0.4919478608621686,0.27999994089929936,True,False,35,Coupled EKF
Standard EKF,472,770,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,472,1149,True,0.43939338635193603,0.2881218810823323,True,False,35,Coupled EKF
Standard EKF,455,86688,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,472,8257,True,1.0,0.0,False,True,35,Adaptive EKF
Adaptive EKF,471,22913,True,1.0,0.0,False,True,35,Adaptive EKF
Adaptive EKF,473,2845,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,467,58967,True,0.9362525222891176,0.16033532759747604,True,False,35,Coupled EKF
Coupled EKF,474,1206,True,0.4598222457845327,0.29452714356839443,True,False,35,Coupled EKF
Adaptive EKF,474,2464,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,475,1028,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,470,39298,True,0.904257280082027,0.17164401011082414,True,False,35,Coupled EKF
Adaptive EKF,475,1146,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,473,34739,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,476,1730,True,0.5056255466440766,0.23275891288178052,True,False,35,Coupled EKF
Adaptive EKF,476,720,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,477,1627,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,477,13417,True,0.8504690659240658,0.21413224290735394,True,False,35,Coupled EKF
Adaptive EKF,477,1437,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,476,28200,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,468,90169,True,0.9450122111138878,0.14648011545379921,True,False,35,Coupled EKF
Coupled EKF,450,161803,True,0.9559049570234875,0.1320732293776514,True,False,35,Coupled EKF
Standard EKF,470,85922,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,479,2820,True,0.4963029119936648,0.2631007324375378,True,False,35,Coupled EKF
Adaptive EKF,479,904,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,480,1347,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,480,949,True,0.5073261194860592,0.2512068710222668,True,False,35,Coupled EKF
Adaptive EKF,480,840,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,481,1454,True,1.0,0.0,False,False,35,Standard EKF
Standard EKF,474,65350,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,481,3764,True,0.4854007940605631,0.2543350052243492,True,False,35,Coupled EKF
Standard EKF,482,1093,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,481,2553,True,1.0,0.0,False,True,35,Adaptive EKF
Coupled EKF,482,1735,True,0.5134448288253627,0.3011524686367288,True,False,35,Coupled EKF
Standard EKF,483,2602,True,1.0,0.0,False,False,35,Standard EKF
Coupled EKF,483,1960,True,0.5051835472324486,0.2833757489771602,True,False,35,Coupled EKF
Adaptive EKF,483,1716,True,1.0,0.0,False,True,35,Adaptive EKF
Standard EKF,436,308098,True,1.0,0.0,False,False,35,Standard EKF
Adaptive EKF,482,25286,True,1.0,0.0,False,True,35,Adaptive EKF
