config_name,seed,steps_to_target,target_reached,sigma_mean,sigma_std,adaptive_process_noise,adaptive_measurement_noise,signal_max,method
Adaptive EKF,208,1711,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,209,1184,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,206,6276,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,209,1212,True,0.7194417150208017,0.2932212997608964,True,False,20,Signal-aware EKF
Adaptive EKF,209,1235,True,1.0,0.0,False,True,20,Adaptive EKF
Adaptive EKF,210,757,True,1.0,0.0,False,True,20,Adaptive EKF
Adaptive EKF,205,10602,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,210,2343,True,0.5382338738766825,0.2077193696350852,True,False,20,Signal-aware EKF
Signal-aware EKF,211,1300,True,0.7242882980556073,0.262584856243607,True,False,20,Signal-aware EKF
Adaptive EKF,211,1851,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,174,145588,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,182,94648,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,213,400,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,212,1514,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,213,873,True,0.4647408749228119,0.24249643832321588,True,False,20,Signal-aware EKF
Adaptive EKF,213,510,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,214,809,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,214,1649,True,0.5249906244062017,0.2607500824786781,True,False,20,Signal-aware EKF
Adaptive EKF,214,2361,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,215,2064,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,215,1856,True,0.6554495002295329,0.2863664379723801,True,False,20,Signal-aware EKF
Adaptive EKF,215,1783,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,216,12611,True,0.8192593956819171,0.21842959902784106,True,False,20,Signal-aware EKF
Standard EKF,196,92294,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,216,27309,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,217,1366,True,0.6687275976215267,0.2688014403786071,True,False,20,Signal-aware EKF
Adaptive EKF,217,2152,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,212,50095,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,218,599,True,0.6993347939609447,0.2662722039209174,True,False,20,Signal-aware EKF
Adaptive EKF,216,19995,True,1.0,0.0,False,True,20,Adaptive EKF
Adaptive EKF,218,629,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,212,46500,True,0.9322198239802,0.14946677908569503,True,False,20,Signal-aware EKF
Adaptive EKF,219,1687,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,219,3665,True,0.726484534498585,0.25129329511933424,True,False,20,Signal-aware EKF
Signal-aware EKF,220,1423,True,0.6999494289191752,0.24592243718564544,True,False,20,Signal-aware EKF
Standard EKF,220,4320,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,220,1442,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,221,1010,True,0.6371313275425152,0.2662640073100733,True,False,20,Signal-aware EKF
Adaptive EKF,221,1965,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,222,2709,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,222,1001,True,0.7639520964119452,0.26961373983128745,True,False,20,Signal-aware EKF
Adaptive EKF,222,1185,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,223,1604,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,223,573,True,0.5687224830859942,0.24076461013497794,True,False,20,Signal-aware EKF
Standard EKF,200,117077,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,224,5305,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,224,854,True,0.6849515694708541,0.25202008726938646,True,False,20,Signal-aware EKF
Standard EKF,221,28642,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,224,1512,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,225,2578,True,0.6692395451675294,0.2778021354373807,True,False,20,Signal-aware EKF
Adaptive EKF,225,1768,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,226,1211,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,210,105687,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,226,990,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,227,1700,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,227,1223,True,0.670356900953121,0.2595755186827875,True,False,20,Signal-aware EKF
Adaptive EKF,166,292714,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,226,12242,True,0.8840323340297515,0.18069297473615958,True,False,20,Signal-aware EKF
Adaptive EKF,227,1389,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,228,946,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,229,872,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,228,1789,True,1.0,0.0,False,True,20,Adaptive EKF
Adaptive EKF,229,1360,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,229,1384,True,0.658103596221111,0.29173397546340657,True,False,20,Signal-aware EKF
Signal-aware EKF,196,151803,True,0.9744315136552699,0.09597672027473034,True,False,20,Signal-aware EKF
Signal-aware EKF,230,1807,True,0.635291506944971,0.2850106990796336,True,False,20,Signal-aware EKF
Standard EKF,230,3285,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,230,3929,True,1.0,0.0,False,True,20,Adaptive EKF
Adaptive EKF,231,1169,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,232,4996,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,232,2059,True,0.5534460359788139,0.22321891708495087,True,False,20,Signal-aware EKF
Adaptive EKF,232,1037,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,225,41842,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,211,129297,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,233,1027,True,0.5315095869620237,0.2739769853063119,True,False,20,Signal-aware EKF
Standard EKF,234,681,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,234,713,True,0.6797035846673188,0.2692893905248553,True,False,20,Signal-aware EKF
Adaptive EKF,234,1096,True,1.0,0.0,False,True,20,Adaptive EKF
Adaptive EKF,233,3317,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,235,3462,True,0.8085317857568145,0.23109740708937343,True,False,20,Signal-aware EKF
Signal-aware EKF,228,27734,True,0.8711175278175964,0.2163675819508999,True,False,20,Signal-aware EKF
Standard EKF,236,762,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,236,2119,True,0.4870509960765179,0.22292298863980253,True,False,20,Signal-aware EKF
Adaptive EKF,235,3174,True,1.0,0.0,False,True,20,Adaptive EKF
Adaptive EKF,236,660,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,237,956,True,0.5612498416086974,0.27071587290254273,True,False,20,Signal-aware EKF
Standard EKF,219,90938,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,237,1641,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,233,25407,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,238,2378,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,239,893,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,235,22706,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,239,985,True,0.650605941579882,0.2920622081505431,True,False,20,Signal-aware EKF
Adaptive EKF,239,1725,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,240,1823,True,0.7696457567015235,0.2450511089904265,True,False,20,Signal-aware EKF
Standard EKF,238,16537,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,240,10860,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,240,10538,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,241,2255,True,0.6932004695917023,0.22802198895172157,True,False,20,Signal-aware EKF
Adaptive EKF,241,3210,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,241,13582,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,217,131257,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,243,1222,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,242,3944,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,243,1170,True,0.7114575044983269,0.24361109406494183,True,False,20,Signal-aware EKF
Adaptive EKF,243,986,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,244,1130,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,244,1722,True,0.5898369832704234,0.21267057640607048,True,False,20,Signal-aware EKF
Adaptive EKF,244,1875,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,208,191525,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,245,1845,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,245,16921,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,246,1410,True,0.819801910444539,0.2531643365043487,True,False,20,Signal-aware EKF
Adaptive EKF,246,2184,True,1.0,0.0,False,True,20,Adaptive EKF
Adaptive EKF,223,130853,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,247,880,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,238,54153,True,0.9711674094245564,0.10799834739432146,True,False,20,Signal-aware EKF
Signal-aware EKF,247,1475,True,0.6039028121902068,0.26698165642496857,True,False,20,Signal-aware EKF
Adaptive EKF,247,3741,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,248,2780,True,0.612894170149788,0.2597836521028208,True,False,20,Signal-aware EKF
Standard EKF,249,1652,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,248,2270,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,249,1635,True,0.7478773931280145,0.27060735789548324,True,False,20,Signal-aware EKF
Adaptive EKF,249,1621,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,250,1952,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,250,3180,True,0.5859908630485821,0.22205869519784174,True,False,20,Signal-aware EKF
Adaptive EKF,250,2156,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,251,849,True,0.5897094261912845,0.2827164311578455,True,False,20,Signal-aware EKF
Adaptive EKF,251,955,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,251,1840,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,252,2278,True,0.6831346008115837,0.2503123589029364,True,False,20,Signal-aware EKF
Standard EKF,246,31195,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,252,2801,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,252,7341,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,253,1358,True,0.7862187292888584,0.26613744259789396,True,False,20,Signal-aware EKF
Adaptive EKF,253,1832,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,253,4327,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,254,2449,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,254,3976,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,255,839,True,0.7956282979038842,0.24923315119940886,True,False,20,Signal-aware EKF
Signal-aware EKF,254,7201,True,0.7267077146975075,0.24195332271477366,True,False,20,Signal-aware EKF
Adaptive EKF,255,1659,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,256,1414,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,256,1720,True,0.6851235641971775,0.27036453234412966,True,False,20,Signal-aware EKF
Adaptive EKF,256,2109,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,257,661,True,0.6312933643442766,0.26327249833978406,True,False,20,Signal-aware EKF
Standard EKF,257,1547,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,257,508,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,258,3439,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,258,4217,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,259,1468,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,259,1055,True,0.660372299417543,0.2621389403245603,True,False,20,Signal-aware EKF
Adaptive EKF,259,1746,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,237,113946,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,260,905,True,0.673630337789165,0.2591957581779027,True,False,20,Signal-aware EKF
Adaptive EKF,260,3020,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,258,22836,True,0.8749824087718124,0.20212349465019744,True,False,20,Signal-aware EKF
Standard EKF,261,2382,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,248,59483,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,261,3054,True,0.560631203855152,0.28305581324547097,True,False,20,Signal-aware EKF
Adaptive EKF,261,1516,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,262,1419,True,0.5270843153769544,0.24838555456631026,True,False,20,Signal-aware EKF
Adaptive EKF,262,1204,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,263,544,True,0.6845970285295531,0.2672830792043945,True,False,20,Signal-aware EKF
Standard EKF,263,1950,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,242,89630,True,0.9781853244648681,0.10909442614136464,True,False,20,Signal-aware EKF
Standard EKF,264,1301,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,264,1231,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,264,1566,True,0.6278784346553543,0.27429562052563533,True,False,20,Signal-aware EKF
Signal-aware EKF,265,4330,True,0.5990998864487508,0.2291837374685803,True,False,20,Signal-aware EKF
Adaptive EKF,265,1948,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,265,8590,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,262,17547,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,255,55031,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,267,495,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,266,6213,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,267,823,True,0.5060222012062072,0.20718986584461427,True,False,20,Signal-aware EKF
Adaptive EKF,267,424,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,268,2653,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,266,7357,True,0.8603432368660173,0.227136665981856,True,False,20,Signal-aware EKF
Adaptive EKF,266,7109,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,269,1245,True,0.6446315282673285,0.25867965712591784,True,False,20,Signal-aware EKF
Signal-aware EKF,245,101521,True,0.9602146989540082,0.12585247548337927,True,False,20,Signal-aware EKF
Adaptive EKF,268,8709,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,270,839,True,0.5960201435623678,0.283268904511873,True,False,20,Signal-aware EKF
Adaptive EKF,263,32655,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,199,327046,True,0.9819147097393317,0.07962674932252743,True,False,20,Signal-aware EKF
Signal-aware EKF,271,1531,True,0.6390040853711147,0.26178038269335374,True,False,20,Signal-aware EKF
Standard EKF,270,21677,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,231,223388,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,272,1389,True,0.5043447445338874,0.2508552552561401,True,False,20,Signal-aware EKF
Adaptive EKF,272,881,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,231,214391,True,0.9884606816102065,0.06385040316788289,True,False,20,Signal-aware EKF
Standard EKF,273,4820,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,273,1408,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,274,1163,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,274,2242,True,0.5907976418141635,0.2740498574072698,True,False,20,Signal-aware EKF
Adaptive EKF,271,41378,True,1.0,0.0,False,True,20,Adaptive EKF
Adaptive EKF,274,1353,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,260,115854,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,273,23186,True,0.8963677791525043,0.19384793135524972,True,False,20,Signal-aware EKF
Adaptive EKF,275,1787,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,276,839,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,275,14944,True,0.8620901698752819,0.22244343262781904,True,False,20,Signal-aware EKF
Signal-aware EKF,276,877,True,0.6371443820274058,0.2937162141934751,True,False,20,Signal-aware EKF
Adaptive EKF,276,963,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,277,1005,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,277,908,True,0.6487992927022063,0.2758785315564211,True,False,20,Signal-aware EKF
Adaptive EKF,277,1447,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,278,1657,True,0.7044130707426355,0.25336418021172935,True,False,20,Signal-aware EKF
Standard EKF,279,1069,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,270,75058,True,1.0,0.0,False,True,20,Adaptive EKF
Adaptive EKF,278,2043,True,1.0,0.0,False,True,20,Adaptive EKF
Adaptive EKF,279,1186,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,279,3335,True,0.5564473800961416,0.23766219093945257,True,False,20,Signal-aware EKF
Standard EKF,271,76879,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,280,1388,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,281,1096,True,0.7276103753764257,0.2509884858492522,True,False,20,Signal-aware EKF
Standard EKF,281,1812,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,281,2307,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,282,958,True,0.5778702926906444,0.2443456975355147,True,False,20,Signal-aware EKF
Standard EKF,272,66930,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,282,2560,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,283,1545,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,283,1757,True,0.5585899135583854,0.2342017493680369,True,False,20,Signal-aware EKF
Standard EKF,242,216871,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,283,1061,True,1.0,0.0,False,True,20,Adaptive EKF
Adaptive EKF,284,1515,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,284,2141,True,0.680453064167176,0.2596225928445521,True,False,20,Signal-aware EKF
Standard EKF,284,2698,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,285,739,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,285,1553,True,0.555917606700117,0.22210559756348772,True,False,20,Signal-aware EKF
Signal-aware EKF,286,462,True,0.7092157533082973,0.28972931731983526,True,False,20,Signal-aware EKF
Standard EKF,285,2634,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,286,994,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,287,1562,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,286,1991,True,1.0,0.0,False,True,20,Adaptive EKF
Adaptive EKF,287,963,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,288,891,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,287,1963,True,0.5633073196270385,0.26203730787625745,True,False,20,Signal-aware EKF
Adaptive EKF,288,801,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,288,936,True,0.5889383235470216,0.2659289831685136,True,False,20,Signal-aware EKF
Standard EKF,289,2196,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,289,2246,True,0.755360460453355,0.22962551365963244,True,False,20,Signal-aware EKF
Signal-aware EKF,290,2643,True,0.6948828277160368,0.2814596215889474,True,False,20,Signal-aware EKF
Adaptive EKF,269,110463,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,268,109316,True,0.9872345823421221,0.07765861553726199,True,False,20,Signal-aware EKF
Standard EKF,291,645,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,291,660,True,0.6287443154051883,0.28104925427367594,True,False,20,Signal-aware EKF
Adaptive EKF,291,596,True,1.0,0.0,False,True,20,Adaptive EKF
Adaptive EKF,290,3711,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,278,34505,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,292,1580,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,292,1574,True,0.6556112804548277,0.257777588854024,True,False,20,Signal-aware EKF
Signal-aware EKF,293,795,True,0.6800082875950595,0.2807865618190509,True,False,20,Signal-aware EKF
Adaptive EKF,293,965,True,1.0,0.0,False,True,20,Adaptive EKF
Adaptive EKF,292,2411,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,294,2148,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,294,4275,True,0.5943587979329765,0.2723712340558324,True,False,20,Signal-aware EKF
Signal-aware EKF,295,1040,True,0.7485930896062807,0.26466634700264974,True,False,20,Signal-aware EKF
Adaptive EKF,295,1181,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,296,1007,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,296,1435,True,0.5734953192904618,0.23558577988154336,True,False,20,Signal-aware EKF
Adaptive EKF,296,691,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,297,1349,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,293,13559,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,297,1183,True,0.6069632994133882,0.2656815687851643,True,False,20,Signal-aware EKF
Adaptive EKF,297,797,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,298,840,True,0.46849128722476174,0.2419515220906908,True,False,20,Signal-aware EKF
Adaptive EKF,294,20213,True,1.0,0.0,False,True,20,Adaptive EKF
Adaptive EKF,298,16982,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,298,19249,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,299,828,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,300,1370,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,300,791,True,0.7350987151298879,0.25169081329849424,True,False,20,Signal-aware EKF
Adaptive EKF,300,858,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,301,1036,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,301,1288,True,0.55159602559602,0.2715093547131556,True,False,20,Signal-aware EKF
Adaptive EKF,301,4288,True,1.0,0.0,False,True,20,Adaptive EKF
Adaptive EKF,289,61576,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,302,17220,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,302,1031,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,303,1638,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,302,18289,True,0.8961243263668826,0.17450124950972992,True,False,20,Signal-aware EKF
Adaptive EKF,303,1709,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,304,1324,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,304,1395,True,0.7490888360310893,0.2632615737705818,True,False,20,Signal-aware EKF
Standard EKF,299,56217,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,304,1329,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,305,1341,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,275,132643,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,306,858,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,306,658,True,0.5273269370776921,0.2619007663313017,True,False,20,Signal-aware EKF
Adaptive EKF,305,1883,True,1.0,0.0,False,True,20,Adaptive EKF
Adaptive EKF,306,548,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,295,78383,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,305,2972,True,0.5853636386129241,0.286199345665815,True,False,20,Signal-aware EKF
Standard EKF,307,1115,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,307,1141,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,307,1102,True,0.7633016379900428,0.24489397779512187,True,False,20,Signal-aware EKF
Signal-aware EKF,308,974,True,0.580783089378897,0.2656829391191716,True,False,20,Signal-aware EKF
Adaptive EKF,308,1009,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,309,1413,True,0.7168878959976802,0.24474281562947883,True,False,20,Signal-aware EKF
Standard EKF,309,3524,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,309,2991,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,310,6912,True,1.0,0.0,False,False,20,Standard EKF
Standard EKF,311,2999,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,311,2471,True,0.5006488235227485,0.21730578526704217,True,False,20,Signal-aware EKF
Signal-aware EKF,310,11013,True,0.7524547521890501,0.23795772910161117,True,False,20,Signal-aware EKF
Adaptive EKF,311,1393,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,312,2317,True,0.6201920443410918,0.22800625611597072,True,False,20,Signal-aware EKF
Adaptive EKF,312,2619,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,313,3210,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,313,4027,True,0.6019721383592117,0.25718824306448373,True,False,20,Signal-aware EKF
Adaptive EKF,313,3809,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,280,150977,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,314,3300,True,0.6723012004510396,0.2398849434791071,True,False,20,Signal-aware EKF
Adaptive EKF,314,1581,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,315,2254,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,315,2311,True,0.7186083859097826,0.24321794770673077,True,False,20,Signal-aware EKF
Adaptive EKF,315,1907,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,316,1647,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,316,16579,True,0.9124139211158232,0.18061663785829876,True,False,20,Signal-aware EKF
Adaptive EKF,316,871,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,317,628,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,317,929,True,0.5230863279944256,0.24332438902517728,True,False,20,Signal-aware EKF
Signal-aware EKF,303,79180,True,0.9779908798799405,0.09643619032469916,True,False,20,Signal-aware EKF
Adaptive EKF,317,1572,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,318,3308,True,1.0,0.0,False,False,20,Standard EKF
Adaptive EKF,318,4237,True,1.0,0.0,False,True,20,Adaptive EKF
Standard EKF,319,1074,True,1.0,0.0,False,False,20,Standard EKF
Signal-aware EKF,319,1040,True,0.7785249543586344,0.2363357994813355,True,False,20,Signal-aware EKF
Adaptive EKF,319,1541,True,1.0,0.0,False,True,20,Adaptive EKF
Signal-aware EKF,280,181109,True,0.9784137535097581,0.0985329611179534,True,False,20,Signal-aware EKF
Signal-aware EKF,320,906,True,0.6473234797483075,0.24158458700004687,True,False,20,Signal-aware EKF
Adaptive EKF,320,31352,True,1.0,0.0,False,True,20,Adaptive EKF
